PRNG,033,0,01609.885,00000.000,00000.000,0x0007,1,00572.603,01000.000,00000.000,0x0007,2,01169.190,01000.000,01000.000,0x0007,3,01076.254,02000.000,-1000.000,0x0007
WLS,033,4,01589.224,-0007.368
FFIX,033,4,01615.962,-0021.142
PRNG,034,0,08592.051,00000.000,00000.000,0x0005,1,00599.584,01000.000,00000.000,0x0007,2,01157.198,01000.000,01000.000,0x0007,3,01073.256,02000.000,-1000.000,0x0007
WLS,034,3,01606.668,00006.228
FFIX,034,3,01615.033,-0018.405
PRNG,035,0,01576.908,00000.000,00000.000,0x0007,1,00581.597,01000.000,00000.000,0x0007,2,01163.194,01000.000,01000.000,0x0007,3,01088.246,02000.000,-1000.000,0x0007
WLS,035,4,01573.329,-0005.308
FFIX,035,4,01604.607,-0015.131
PRNG,036,0,01594.895,00000.000,00000.000,0x0007,1,00569.605,01000.000,00000.000,0x0007,2,01166.192,01000.000,01000.000,0x0007,3,01085.248,02000.000,-1000.000,0x0007
WLS,036,4,01576.494,-0007.016
FFIX,036,4,01602.850,-0014.624
PRNG,037,0,01570.912,00000.000,00000.000,0x0007,1,00572.603,01000.000,00000.000,0x0007,2,01121.223,01000.000,01000.000,0x0007,3,01115.227,02000.000,-1000.000,0x0007
WLS,037,4,01573.840,00033.572
FFIX,037,4,01588.345,00009.474
PRNG,038,0,01594.895,00000.000,00000.000,0x0007,1,00599.584,01000.000,00000.000,0x0007,2,01121.223,01000.000,01000.000,0x0007,3,01112.230,02000.000,-1000.000,0x0007
WLS,038,4,01603.049,00046.525
FFIX,038,4,01595.697,00027.999
PRNG,039,0,01579.906,00000.000,00000.000,0x0007,1,00572.603,01000.000,00000.000,0x0007,2,01118.225,01000.000,01000.000,0x0007,3,01097.240,02000.000,-1000.000,0x0007
WLS,039,4,01589.897,00033.087
FFIX,039,4,01594.247,00029.271
PRNG,040,0,01573.910,00000.000,00000.000,0x0007,1,00563.609,01000.000,00000.000,0x0007,2,01118.225,01000.000,01000.000,0x0007,3,01127.219,02000.000,-1000.000,0x0007
WLS,040,4,01565.655,00037.719
FFIX,040,4,01590.673,00030.327
PRNG,041,0,01570.912,00000.000,00000.000,0x0007,1,00563.609,01000.000,00000.000,0x0007,2,01127.219,01000.000,01000.000,0x0007,3,01121.223,02000.000,-1000.000,0x0007
WLS,041,4,01562.639,00027.885
FFIX,041,4,01583.665,00029.717
PRNG,042,0,01558.920,00000.000,00000.000,0x0007,1,00554.616,01000.000,00000.000,0x0007,2,01094.242,01000.000,01000.000,0x0007,3,01121.223,02000.000,-1000.000,0x0004
WLS,042,4,01568.651,00049.354
FFIX,042,4,01579.911,00034.626
PRNG,043,0,01534.937,00000.000,00000.000,0x0007,1,01046.275,01000.000,00000.000,0x0007,2,01103.236,01000.000,01000.000,0x0007,3,01133.215,02000.000,-1000.000,0x0007
WLS,043,4,01863.303,00222.737
FFIX,043,4,01597.623,00046.383
PRNG,044,0,01543.931,00000.000,00000.000,0x0007,1,00548.620,01000.000,00000.000,0x0007,2,01094.242,01000.000,01000.000,0x0007,3,01172.188,02000.000,-1000.000,0x0007
WLS,044,4,01530.217,00058.788
FFIX,044,4,01563.920,00052.585
PRNG,045,0,01519.947,00000.000,00000.000,0x0007,1,00530.632,01000.000,00000.000,0x0007,2,01052.271,01000.000,01000.000,0x0007,3,01166.192,02000.000,-1000.000,0x0007
WLS,045,4,01532.052,00080.015
FFIX,045,4,01555.953,00059.443
PRNG,046,0,01513.951,00000.000,00000.000,0x0007,1,00503.651,01000.000,00000.000,0x0007,2,01073.256,01000.000,01000.000,0x0007,3,01157.198,02000.000,-1000.000,0x0007
WLS,046,4,01510.144,00051.771
FFIX,046,4,01550.227,00058.484
PRNG,047,0,01501.960,00000.000,00000.000,0x0007,1,00506.649,01000.000,00000.000,0x0007,2,01040.279,01000.000,01000.000,0x0007,3,01187.178,02000.000,-1000.000,0x0007
WLS,047,4,01504.701,00084.528
FFIX,047,4,01527.464,00071.506
PRNG,048,0,01507.956,00000.000,00000.000,0x0007,1,00506.649,01000.000,00000.000,0x0007,2,01052.271,01000.000,01000.000,0x0007,3,01693.827,02000.000,-1000.000,0x0007
WLS,048,4,01214.665,00208.482
FFIX,048,4,01507.914,00080.067
PRNG,049,0,01498.962,00000.000,00000.000,0x0007,1,00515.643,01000.000,00000.000,0x0007,2,01046.275,01000.000,01000.000,0x0007,3,01181.182,02000.000,-1000.000,0x0007
WLS,049,4,01508.510,00080.116
FFIX,049,4,01507.989,00080.073
PRNG,050,0,01483.972,00000.000,00000.000,0x0007,1,00503.651,01000.000,00000.000,0x0007,2,01010.300,01000.000,01000.000,0x0007,3,01229.149,02000.000,-1000.000,0x0007
WLS,050,4,01484.071,00114.933
FFIX,050,4,01504.999,00084.431
PRNG,051,0,01474.978,00000.000,00000.000,0x0007,1,00467.676,01000.000,00000.000,0x0007,2,01037.281,01000.000,01000.000,0x0007,3,01211.161,02000.000,-1000.000,0x0007
WLS,051,4,01460.670,00077.143
FFIX,051,4,01499.458,00083.520
PRNG,052,0,01462.987,00000.000,00000.000,0x0007,1,00461.680,01000.000,00000.000,0x0007,2,01016.296,01000.000,01000.000,0x0007,3,01244.138,02000.000,-1000.000,0x0007
WLS,052,4,01442.877,00098.421
FFIX,052,4,01485.313,00087.245
PRNG,053,0,01450.995,00000.000,00000.000,0x0007,1,00470.674,01000.000,00000.000,0x0007,2,01507.956,01000.000,01000.000,0x0007,3,01229.149,02000.000,-1000.000,0x0007
WLS,053,4,01220.090,-0279.759
FFIX,053,4,01468.736,00064.307
PRNG,054,0,01453.993,00000.000,00000.000,0x0007,1,00467.676,01000.000,00000.000,0x0007,2,01019.294,01000.000,01000.000,0x0007,3,01244.138,02000.000,-1000.000,0x0007
WLS,054,4,01440.555,00096.258
FFIX,054,4,01461.691,00072.295
PRNG,055,0,01456.991,00000.000,00000.000,0x0007,1,00479.667,01000.000,00000.000,0x0007,2,00989.315,01000.000,01000.000,0x0007,3,01241.140,02000.000,-1000.000,0x0007
WLS,055,4,01461.164,00121.989
FFIX,055,4,01461.625,00078.507
PRNG,056,0,01462.987,00000.000,00000.000,0x0007,1,00470.674,01000.000,00000.000,0x0007,2,01010.300,01000.000,01000.000,0x0007,3,01241.140,02000.000,-1000.000,0x0007
WLS,056,4,01451.263,00104.651
FFIX,056,4,01456.444,00091.579
PRNG,057,0,01450.995,00000.000,00000.000,0x0007,1,00470.674,01000.000,00000.000,0x0004,2,00989.315,01000.000,01000.000,0x0007,3,01232.147,02000.000,-1000.000,0x0007
WLS,057,4,01459.026,00115.759
FFIX,057,4,01457.089,00097.624
PRNG,058,0,01474.978,00000.000,00000.000,0x0007,1,00470.674,01000.000,00000.000,0x0007,2,00974.325,01000.000,01000.000,0x0007,3,01235.144,02000.000,-1000.000,0x0007
WLS,058,4,01474.268,00132.137
FFIX,058,4,01458.163,00099.781
PRNG,059,0,01474.978,00000.000,00000.000,0x0007,1,00497.655,01000.000,00000.000,0x0007,2,00983.319,01000.000,01000.000,0x0007,3,01232.147,02000.000,-1000.000,0x0007
WLS,059,4,01486.044,00132.806
FFIX,059,4,01461.648,00103.909
PRNG,060,0,01486.970,00000.000,00000.000,0x0007,1,00473.672,01000.000,00000.000,0x0007,2,01010.300,01000.000,01000.000,0x0007,3,01256.130,02000.000,-1000.000,0x0007
WLS,060,4,01455.336,00113.977
FFIX,060,4,01461.254,00104.538
PRNG,061,0,01474.978,00000.000,00000.000,0x0007,1,00506.649,01000.000,00000.000,0x0007,2,00989.315,01000.000,01000.000,0x0007,3,01226.151,02000.000,-1000.000,0x0007
WLS,061,4,01491.656,00129.389
FFIX,061,4,01463.154,00106.091
PRNG,062,0,08505.112,00000.000,00000.000,0x0005,1,00515.643,01000.000,00000.000,0x0007,2,01004.304,01000.000,01000.000,0x0007,3,01253.132,02000.000,-1000.000,0x0007
WLS,062,3,01488.169,00133.319
FFIX,062,3,01465.655,00108.814
PRNG,063,0,08514.105,00000.000,00000.000,0x0005,1,00512.645,01000.000,00000.000,0x0007,2,01022.292,01000.000,01000.000,0x0007,3,01235.144,02000.000,-1000.000,0x0007
WLS,063,3,01489.671,00113.907
FFIX,063,3,01468.057,00109.323
PRNG,064,0,08529.095,00000.000,00000.000,0x0005,1,00518.640,01000.000,00000.000,0x0007,2,01025.290,01000.000,01000.000,0x0007,3,01217.157,02000.000,-1000.000,0x0007
WLS,064,3,01504.931,00109.846
FFIX,064,3,01471.744,00109.376
PRNG,065,0,01525.943,00000.000,00000.000,0x0007,1,00551.618,01000.000,00000.000,0x0007,2,01004.304,01000.000,01000.000,0x0007,3,01217.157,02000.000,-1000.000,0x0007
WLS,065,4,01538.680,00139.467
FFIX,065,4,01475.928,00111.256
PRNG,066,0,01543.931,00000.000,00000.000,0x0007,1,00584.595,01000.000,00000.000,0x0007,2,01013.298,01000.000,01000.000,0x0007,3,01241.140,02000.000,-1000.000,0x0007
WLS,066,4,01547.112,00152.958
FFIX,066,4,01480.377,00113.863
PRNG,067,0,01558.920,00000.000,00000.000,0x0007,1,00566.607,01000.000,00000.000,0x0007,2,01037.281,01000.000,01000.000,0x0007,3,01202.167,02000.000,-1000.000,0x0007
WLS,067,4,01557.171,00121.144
FFIX,067,4,01518.774,00117.503
PRNG,068,0,01582.904,00000.000,00000.000,0x0007,1,00587.593,01000.000,00000.000,0x0007,2,01037.281,01000.000,01000.000,0x0007,3,01202.167,02000.000,-1000.000,0x0007
WLS,068,4,01580.905,00133.065
FFIX,068,4,01534.307,00121.394
PRNG,069,0,01585.902,00000.000,00000.000,0x0007,1,00620.570,01000.000,00000.000,0x0007,2,01028.288,01000.000,01000.000,0x0007,3,01199.169,02000.000,-1000.000,0x0007
WLS,069,4,01607.350,00151.285
FFIX,069,4,01538.872,00123.262
PRNG,070,0,01609.885,00000.000,00000.000,0x0007,1,00641.555,01000.000,00000.000,0x0007,2,01040.279,01000.000,01000.000,0x0007,3,01211.161,02000.000,-1000.000,0x0007
WLS,070,4,01618.927,00157.091
FFIX,070,4,01543.875,00125.376
PRNG,071,0,01612.883,00000.000,00000.000,0x0007,1,00644.553,01000.000,00000.000,0x0007,2,01052.271,01000.000,01000.000,0x0007,3,01178.184,02000.000,-1000.000,0x0007
WLS,071,4,01636.711,00140.613
FFIX,071,4,01549.678,00126.329
PRNG,072,0,01624.875,00000.000,00000.000,0x0007,1,00647.551,01000.000,00000.000,0x0007,2,01076.254,01000.000,01000.000,0x0007,3,01196.171,02000.000,-1000.000,0x0007
WLS,072,4,01621.564,00129.119
FFIX,072,4,01554.171,00126.503
PRNG,073,0,01651.856,00000.000,00000.000,0x0007,1,00647.551,01000.000,00000.000,0x0007,2,01067.261,01000.000,01000.000,0x0007,3,01196.171,02000.000,-1000.000,0x0007
WLS,073,4,01640.718,00142.889
FFIX,073,4,01564.989,00128.551
PRNG,074,0,01675.839,00000.000,00000.000,0x0007,1,00695.518,01000.000,00000.000,0x0007,2,01076.254,01000.000,01000.000,0x0007,3,01175.186,02000.000,-1000.000,0x0007
WLS,074,4,01692.007,00152.969
FFIX,074,4,01596.743,00134.656
PRNG,075,0,01675.839,00000.000,00000.000,0x0004,1,00671.535,01000.000,00000.000,0x0007,2,08106.388,01000.000,01000.000,0x0005,3,01163.194,02000.000,-1000.000,0x0007
WLS,075,3,01575.648,-0023.887
FFIX,075,3,01594.634,00118.802
PRNG,076,0,01690.829,00000.000,00000.000,0x0007,1,00692.520,01000.000,00000.000,0x0007,2,01091.244,01000.000,01000.000,0x0007,3,01172.188,02000.000,-1000.000,0x0007
WLS,076,4,01692.173,00142.074
FFIX,076,4,01619.019,00124.620
PRNG,077,0,01690.829,00000.000,00000.000,0x0007,1,00686.524,01000.000,00000.000,0x0007,2,01136.213,01000.000,01000.000,0x0007,3,01145.207,02000.000,-1000.000,0x0007
WLS,077,4,01679.483,00094.637
FFIX,077,4,01634.135,00117.124
PRNG,078,0,01699.823,00000.000,00000.000,0x0007,1,00704.512,01000.000,00000.000,0x0007,2,01133.215,01000.000,01000.000,0x0007,3,01151.203,02000.000,-1000.000,0x0007
WLS,078,4,01693.882,00107.187
FFIX,078,4,01664.008,00112.155
PRNG,079,0,01717.810,00000.000,00000.000,0x0007,1,00701.514,01000.000,00000.000,0x0007,2,01130.217,01000.000,01000.000,0x0007,3,01175.186,02000.000,-1000.000,0x0007
WLS,079,4,01689.190,00119.508
FFIX,079,4,01665.582,00112.615
PRNG,080,0,01702.821,00000.000,00000.000,0x0007,1,07728.649,01000.000,00000.000,0x0005,2,01124.221,01000.000,01000.000,0x0007,3,01151.203,02000.000,-1000.000,0x0007
WLS,080,3,01703.414,00117.118
FFIX,080,3,01669.366,00113.065
PRNG,081,0,01720.808,00000.000,00000.000,0x0007,1,00722.499,01000.000,00000.000,0x0007,2,01142.209,01000.000,01000.000,0x0007,3,01151.203,02000.000,-1000.000,0x0007
WLS,081,4,01712.156,00111.123
FFIX,081,4,01690.761,00112.094
PRNG,082,0,01741.794,00000.000,00000.000,0x0007,1,00740.487,01000.000,00000.000,0x0007,2,01154.200,01000.000,01000.000,0x0007,3,01154.200,02000.000,-1000.000,0x0007
WLS,082,4,01727.020,00113.325
FFIX,082,4,01699.825,00112.402
PRNG,083,0,01732.800,00000.000,00000.000,0x0007,1,00722.499,01000.000,00000.000,0x0007,2,01160.196,01000.000,01000.000,0x0007,3,01124.221,02000.000,-1000.000,0x0007
WLS,083,4,01725.088,00091.643
FFIX,083,4,01702.983,00109.807
PRNG,084,0,01744.792,00000.000,00000.000,0x0007,1,00755.476,01000.000,00000.000,0x0007,2,01181.182,01000.000,01000.000,0x0007,3,01121.223,02000.000,-1000.000,0x0007
WLS,084,4,01742.356,00086.965
FFIX,084,4,01712.826,00104.096
PRNG,085,0,01732.800,00000.000,00000.000,0x0007,1,00773.464,01000.000,00000.000,0x0007,2,01154.200,01000.000,01000.000,0x0007,3,01136.213,02000.000,-1000.000,0x0007
WLS,085,4,01754.875,00118.097
FFIX,085,4,01715.454,00104.971
PRNG,086,0,01750.787,00000.000,00000.000,0x0007,1,00767.468,01000.000,00000.000,0x0007,2,01172.188,01000.000,01000.000,0x0007,3,01136.213,02000.000,-1000.000,0x0007
WLS,086,4,01750.330,00104.799
FFIX,086,4,01719.814,00104.950
