PRNG,049,0,00506.649,00000.000,00000.000,0x0007,1,00539.626,01000.000,00000.000,0x0007,2,01052.271,01000.000,01000.000,0x0007,3,01846.721,02000.000,-1000.000,0x0007
WLS,049,4,00491.026,00079.254
FFIX,049,4,00460.494,00080.665
PRNG,050,0,00506.649,00000.000,00000.000,0x0007,1,00527.634,01000.000,00000.000,0x0007,2,01016.296,01000.000,01000.000,0x0007,3,01879.698,02000.000,-1000.000,0x0007
WLS,050,4,00490.287,00121.356
FFIX,050,4,00467.942,00090.838
PRNG,051,0,00515.643,00000.000,00000.000,0x0007,1,00488.661,01000.000,00000.000,0x0007,2,01043.277,01000.000,01000.000,0x0007,3,01846.721,02000.000,-1000.000,0x0007
WLS,051,4,00510.502,00081.402
FFIX,051,4,00470.602,00090.248
PRNG,052,0,00521.638,00000.000,00000.000,0x0007,1,00476.670,01000.000,00000.000,0x0007,2,01025.290,01000.000,01000.000,0x0007,3,01864.709,02000.000,-1000.000,0x0007
WLS,052,4,00514.960,00102.493
FFIX,052,4,00473.374,00091.013
PRNG,053,0,00521.638,00000.000,00000.000,0x0007,1,00479.667,01000.000,00000.000,0x0007,2,01022.292,01000.000,01000.000,0x0007,3,01837.727,02000.000,-1000.000,0x0007
WLS,053,4,00519.643,00092.711
FFIX,053,4,00484.942,00091.438
PRNG,054,0,00536.628,00000.000,00000.000,0x0007,1,00467.676,01000.000,00000.000,0x0007,2,01028.288,01000.000,01000.000,0x0007,3,01837.727,02000.000,-1000.000,0x0007
WLS,054,4,00530.662,00089.024
FFIX,054,4,00487.799,00091.287
PRNG,055,0,00551.618,00000.000,00000.000,0x0007,1,00470.674,01000.000,00000.000,0x0007,2,00998.308,01000.000,01000.000,0x0007,3,01822.738,02000.000,-1000.000,0x0007
WLS,055,4,00543.395,00107.330
FFIX,055,4,00501.698,00095.298
PRNG,056,0,00569.605,00000.000,00000.000,0x0007,1,00449.688,01000.000,00000.000,0x0007,2,01022.292,01000.000,01000.000,0x0007,3,01810.746,02000.000,-1000.000,0x0007
WLS,056,4,00559.278,00084.070
FFIX,056,4,00516.093,00092.491
PRNG,057,0,00563.609,00000.000,00000.000,0x0007,1,00440.694,01000.000,00000.000,0x0007,2,01001.306,01000.000,01000.000,0x0007,3,01789.760,02000.000,-1000.000,0x0007
WLS,057,4,00564.199,00087.998
FFIX,057,4,00528.120,00091.367
PRNG,058,0,00590.591,00000.000,00000.000,0x0007,1,00419.709,01000.000,00000.000,0x0007,2,00986.317,01000.000,01000.000,0x0007,3,01777.769,02000.000,-1000.000,0x0007
WLS,058,4,00588.476,00095.701
FFIX,058,4,00543.209,00092.451
PRNG,059,0,00596.586,00000.000,00000.000,0x0007,1,00428.703,01000.000,00000.000,0x0007,2,00998.308,01000.000,01000.000,0x0007,3,01765.777,02000.000,-1000.000,0x0007
WLS,059,4,00590.283,00083.419
FFIX,059,4,00546.151,00091.886
PRNG,060,0,00608.578,00000.000,00000.000,0x0007,1,00386.732,01000.000,00000.000,0x0007,2,01025.290,01000.000,01000.000,0x0007,3,01777.769,02000.000,-1000.000,0x0007
WLS,060,4,00603.950,00066.646
FFIX,060,4,00549.763,00090.309
PRNG,061,0,00599.584,00000.000,00000.000,0x0007,1,00398.723,01000.000,00000.000,0x0007,2,01001.306,01000.000,01000.000,0x0007,3,01735.798,02000.000,-1000.000,0x0007
WLS,061,4,00605.196,00064.409
FFIX,061,4,00553.228,00088.690
PRNG,062,0,00626.566,00000.000,00000.000,0x0007,1,00386.732,01000.000,00000.000,0x0007,2,01019.294,01000.000,01000.000,0x0007,3,01753.785,02000.000,-1000.000,0x0007
WLS,062,4,00618.601,00063.217
FFIX,062,4,00561.400,00085.506
PRNG,063,0,00641.555,00000.000,00000.000,0x0007,1,00359.750,01000.000,00000.000,0x0007,2,01034.283,01000.000,01000.000,0x0007,3,01726.804,02000.000,-1000.000,0x0007
WLS,063,4,00637.569,00040.402
FFIX,063,4,00566.160,00082.687
PRNG,064,0,00653.547,00000.000,00000.000,0x0007,1,00341.763,01000.000,00000.000,0x0007,2,01034.283,01000.000,01000.000,0x0007,3,01696.825,02000.000,-1000.000,0x0007
WLS,064,4,00654.223,00027.266
FFIX,064,4,00588.176,00068.832
PRNG,065,0,00638.557,00000.000,00000.000,0x0007,1,00350.757,01000.000,00000.000,0x0007,2,01013.298,01000.000,01000.000,0x0007,3,01687.831,02000.000,-1000.000,0x0007
WLS,065,4,00646.935,00035.821
FFIX,065,4,00595.521,00064.705
PRNG,066,0,00653.547,00000.000,00000.000,0x0007,1,00356.753,01000.000,00000.000,0x0007,2,01022.292,01000.000,01000.000,0x0007,3,01705.819,02000.000,-1000.000,0x0007
WLS,066,4,00649.670,00041.176
FFIX,066,4,00622.595,00052.941
PRNG,067,0,00662.541,00000.000,00000.000,0x0007,1,00314.782,01000.000,00000.000,0x0007,2,01043.277,01000.000,01000.000,0x0007,3,01657.852,02000.000,-1000.000,0x0007
